,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7086,812420054731045079,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,115031426,Righad,D04,Dublin City,53.33897205717077,-6.234977162951667,Entire home/apt,228,3,0,,,2,4,0,
7087,812508281749821626,Rental unit in Dublin · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,497985643,Stefano,D02,Dublin City,53.34024881175778,-6.264921262148049,Private room,143,2,17,2023-06-04,5.26,1,68,17,
7088,812907412342622236,Rental unit in Dublin 1 · ★4.67 · 1 bedroom · 1 bed · 1 bath,81213922,Inês,D01,Dublin City,53.35301158015013,-6.249892937064561,Entire home/apt,240,1,9,2023-05-28,2.25,1,22,9,
7089,813118372994071775,Home in Terenure · 4 bedrooms · 7 beds · 3 baths,35990611,Cathal,D06,Dublin City,53.31243030599487,-6.285040160806098,Entire home/apt,600,6,0,,,1,19,0,
7090,813303703608884754,Home in Dublin · 1 bedroom · 1 bed · 2 baths,4325974,Antoinette,D16,South Dublin,53.285223657823465,-6.32910080796544,Private room,110,3,0,,,1,354,0,
7091,813564142859189810,Rental unit in Dublin 8 · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,162015491,Mina,D08,Dublin City,53.33883425294716,-6.27932492190295,Private room,101,2,14,2023-05-29,4.33,1,55,14,
7092,813565892014914073,Rental unit in Dublin · ★4.80 · 1 bedroom · 1 bed · 1 bath,86311046,Bernie,D06,Dublin City,53.324041555929135,-6.273625497734443,Entire home/apt,80,14,5,2023-04-29,1.47,4,55,5,
7093,813578998574187216,Rental unit in Dublin · 3 bedrooms · 3 beds · 2 baths,112062166,Gav &Una,D08,Dublin City,53.34555954520207,-6.261589773944673,Entire home/apt,400,3,1,2023-01-30,0.23,23,323,1,
7094,813867684482925390,Home in Dún Laoghaire · 2 bedrooms · 2 beds · 1 bath,49588596,Sinead,A96,Dn Laoghaire-Rathdown,53.28778,-6.11381,Entire home/apt,145,60,0,,,1,146,0,
7095,814253010181151918,Rental unit in Dublin 1 · 1 bedroom · 1 bed · 1 bath,176733824,Vjeran,D01,Dublin City,53.35381923783727,-6.249787659808373,Entire home/apt,200,1,1,2023-03-19,0.35,2,13,1,
7096,814263492382657743,Rental unit in Dublin · 1 bedroom · 1 bed · 1 private bath,73243384,Frank,D18,Dn Laoghaire-Rathdown,53.2638508,-6.2264771,Private room,85,4,2,2023-05-25,2.0,2,142,2,
7097,814321439797211110,Home in Dublin 22 · 1 bedroom · 1 bed · 1 shared bath,213465247,Akhi And Khalid,K78,South Dublin,53.32196103293219,-6.421270413609939,Private room,65,1,2,2023-05-25,2.0,4,61,2,
7098,814325225799714802,Home in Dublin 22 · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,213465247,Akhi And Khalid,K78,South Dublin,53.32369658481543,-6.420541800894606,Private room,45,1,8,2023-05-30,3.64,4,61,8,
7099,814456689004525582,Home in County Dublin · ★4.83 · 1 bedroom · 1 bed · 1 private bath,328644250,Heena,K78,South Dublin,53.34534,-6.47217,Private room,91,1,23,2023-06-08,5.48,1,76,23,
7100,814536014994974494,Rental unit in Dublin · 2 bedrooms · 2 beds · 2 baths,65486508,Dominic,D04,Dublin City,53.33146005434495,-6.2243669737442335,Entire home/apt,700,1,0,,,1,277,0,
7101,814537014576957484,Townhouse in Dublin · ★4.40 · 1 bedroom · 3 beds · 1 shared bath,447744378,Federico,D01,Dublin City,53.35726,-6.2694,Shared room,42,3,5,2023-05-08,1.53,2,143,5,
7102,815097168371114757,Rental unit in Dublin 1 · 1 bedroom · 1 bed · 1.5 baths,3846772,Sag,D01,Dublin City,53.34896,-6.2389,Entire home/apt,126,7,2,2023-02-27,0.5,19,0,2,
7103,815103165179532129,Rental unit in Dublin 8 · 2 bedrooms · 2 beds · 1.5 baths,110304209,Rita,D08,Dublin City,53.33934832911159,-6.273684047933306,Entire home/apt,264,3,0,,,1,53,0,
7104,815155636177490217,Home in Dublin · ★4.28 · 1 bedroom · 1 bed · 1 private bath,193840076,Rayane,D15,Fingal,53.39271,-6.37294,Private room,60,1,32,2023-06-09,7.62,1,40,32,
7105,815186129015798497,Rental unit in Dublin 12 · 2 bedrooms · 1 bed · 1 bath,403713190,Laura,D12,South Dublin,53.315998247671125,-6.318149033705185,Entire home/apt,178,1,1,2023-05-01,0.73,1,189,1,
7106,815734664827199073,Rental unit in Dublin 8 · ★4.60 · 2 bedrooms · 3 beds · 1 bath,498357282,Mehmet,D08,Dublin City,53.34410560524402,-6.270520773061665,Entire home/apt,376,1,5,2023-05-29,1.76,1,144,5,
7107,815780328446120830,Rental unit in Dublin · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,11799609,Phil,D08,Dublin City,53.33629287892449,-6.293108025123128,Private room,50,2,7,2023-05-29,2.88,3,3,7,
7108,815817838331566443,Bungalow in Rush · 3 bedrooms · 3 beds · 2 baths,498692625,Birgit,K56,Fingal,53.51416667,-6.12166667,Entire home/apt,200,28,2,2023-04-30,0.82,1,89,2,
7109,816021921350722906,Rental unit in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,216105206,Val,D16,South Dublin,53.28314262567065,-6.302660907111398,Private room,113,4,3,2023-05-22,0.98,1,329,3,
7110,816602424198004524,Rental unit in Dublin 4 · 1 bedroom · 1 bed · 1 bath,117474363,Sarah,D04,Dublin City,53.33126071760521,-6.252024780426022,Entire home/apt,231,1,0,,,1,13,0,
7111,816796597710261986,Home in Dublin · ★New · 4 bedrooms · 3 beds · 3 baths,14478104,Niamh,A96,Dn Laoghaire-Rathdown,53.28467279281257,-6.133014410734177,Entire home/apt,350,14,0,,,1,48,0,
7112,817120898419413152,Condo in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,31741753,João Guilherme,D01,Dublin City,53.35961770573801,-6.256198706745915,Private room,121,1,11,2023-05-29,2.75,2,49,11,
7113,817125450867744684,Rental unit in Dublin 8 · ★5.0 · 2 bedrooms · 2 beds · 1 bath,498996269,Niall,D08,Dublin City,53.34256,-6.296569895863626,Entire home/apt,99,14,3,2023-06-03,1.23,1,180,3,
7114,817193121930209001,Rental unit in Dublin 1 · 1 bedroom · 1 bed · 1 bath,70154490,R Gar,D01,Dublin City,53.34811126512948,-6.263643523698455,Entire home/apt,200,3,0,,,26,0,0,
7115,817214317378726027,Home in Booterstown · 1 bedroom · 1 bed · 1.5 baths,42926499,Wei Sim,A94,Dn Laoghaire-Rathdown,53.3029099,-6.200302799999999,Private room,150,2,1,2023-03-18,0.35,1,164,1,
7116,817251773396258130,Home in County Dublin · ★5.0 · 1 bedroom · 2 beds · 1 private bath,499023924,Marie And Jim,K67,Fingal,53.470050666554826,-6.281092464923859,Private room,117,1,15,2023-06-05,4.59,3,143,15,
7117,817491571768308178,Rental unit in Clongriffin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,98500686,Roxana,D13,Dublin City,53.40252155473841,-6.152478195726872,Private room,120,1,3,2023-04-10,1.05,1,343,3,
7118,817812640181239257,Home in Dublin · ★New · 2 bedrooms · 2 beds · 1 shared bath,124216344,Stuart,D14,Dn Laoghaire-Rathdown,53.298213820138926,-6.253475677534763,Private room,115,3,1,2023-06-07,1.0,1,333,1,
7119,817931479825848537,Home in Dublin 6 · 2 bedrooms · 3 beds · 1 bath,31284582,Paul,D06,Dublin City,53.32614,-6.25954,Entire home/apt,1750,14,1,2023-05-11,0.94,76,144,1,
7120,817937627610758974,Bed and breakfast in Skerries · ★4.86 · 1 bedroom · 1 bed · 1 private bath,118168352,Ann-Marie,K34,Fingal,53.57636,-6.11902,Private room,80,1,7,2023-05-22,2.0,1,243,7,
7121,817963847656819323,Rental unit in Dublin 1 · 1 bedroom · 1 bed · 1 bath,70154490,R Gar,D01,Dublin City,53.34818978412507,-6.262851677785133,Entire home/apt,220,1,0,,,26,0,0,
7122,817969959366840858,Home in Dublin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,12825928,Yasmin,D07,Dublin City,53.34759,-6.27374,Entire home/apt,253,2,4,2023-05-28,1.41,1,8,4,
7123,817975048994677443,Rental unit in Dublin 6 · 1 bedroom · 3 beds · 1 bath,31284582,Paul,D06,Dublin City,53.32605,-6.25344,Entire home/apt,142,14,2,2023-04-08,0.66,76,122,2,
7124,818008350670202026,Rental unit in Dublin 1 · 1 bedroom · 3 beds · 1 bath,31284582,Paul,D01,Dublin City,53.3566,-6.25973,Entire home/apt,123,14,2,2023-05-27,0.61,76,72,2,
7125,818018515361631362,Condo in Dublin 1 · ★4.67 · 1 bedroom · 2 beds · 1 private bath,499199343,Le,D01,Dublin City,53.35020309999999,-6.257797699999999,Private room,204,1,9,2023-06-08,3.91,4,67,9,
7126,818053551527756587,Rental unit in Dublin 1 · ★4.33 · Studio · 1 bed · 1 bath,31284582,Paul,D01,Dublin City,53.35603,-6.26091,Entire home/apt,120,14,3,2023-05-14,1.15,76,132,3,
7127,818077796999763358,Rental unit in Dublin 1 · ★5.0 · 1 bedroom · 2 beds · 1 bath,31284582,Paul,D01,Dublin City,53.3566,-6.25973,Entire home/apt,133,14,3,2023-05-14,0.89,76,124,3,
7128,818189368302914206,Home in Dublin · 1 bedroom · 1 bed · 1 shared bath,87553162,Rory,A94,Dn Laoghaire-Rathdown,53.2886,-6.17369,Private room,194,1,0,,,2,89,0,
7129,818558984963580814,Rental unit in Dublin 2 · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,479395048,Jennifer Y Gaspar,D02,Dublin City,53.34527,-6.24779,Private room,136,1,3,2023-05-29,2.57,1,31,3,
7130,818636875802274160,Condo in Dublin 8 · ★5.0 · 5 bedrooms · 7 beds · 5.5 baths,477926776,Lorraine,D12,Dublin City,53.32915,-6.339986,Entire home/apt,662,2,11,2023-06-06,3.93,3,172,11,
7131,818655907506231399,Rental unit in County Dublin · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,499327556,Lindsey,D18,Dn Laoghaire-Rathdown,53.25918,-6.20387,Private room,69,1,31,2023-06-08,7.82,1,34,31,
7132,818802807164916411,Rental unit in Dublin 8 · ★3.89 · 1 bedroom · 1 bed · 1 private bath,94900207,T,D01,Dublin City,53.33201230408021,-6.273148002521911,Private room,41,3,9,2023-05-27,2.57,2,34,9,
7133,818857512325307575,Home in Dublin 8 · 1 bedroom · 1 bed · 1 shared bath,200236251,Neil,D08,Dublin City,53.33587591909404,-6.281715817053544,Private room,60,90,0,,,5,28,0,
7134,819062155937911216,Home in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,13880945,Breda,D15,Fingal,53.42242,-6.3891,Private room,89,1,22,2023-06-04,5.41,1,93,22,
7135,819314331935761833,Home in Dublin · 1 bedroom · 1 bed · 1.5 baths,87553162,Rory,A94,Dn Laoghaire-Rathdown,53.2896199,-6.173725000000001,Private room,124,1,0,,,2,273,0,
7136,819355529217040874,Rental unit in Dublin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,482726807,James,D02,Dublin City,53.34068199516897,-6.240443803229226,Entire home/apt,181,2,4,2023-06-07,1.43,2,72,4,
7137,820129955081297060,Home in Dublin 9 · 3 bedrooms · 3 beds · 3 baths,20793206,Dee,D09,Dublin City,53.36990997761998,-6.25673505641441,Entire home/apt,200,30,0,,,1,216,0,
7138,820252965895284338,Rental unit in Dublin · 1 bedroom · 1 bed · 1 private bath,212228726,Ramy,D15,Fingal,53.37707174614391,-6.40123400528695,Private room,50,2,2,2023-05-10,1.67,1,89,2,
7139,820307855213820419,Rental unit in Dublin · ★4.85 · 2 bedrooms · 2 beds · 2 baths,33353654,Niamh,D18,Dn Laoghaire-Rathdown,53.27692011083642,-6.215633238714716,Entire home/apt,211,3,13,2023-06-06,3.42,11,175,13,
7140,820363641129057675,Home in County Dublin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,499023924,Marie And Jim,K67,Fingal,53.47005306140352,-6.28109246492386,Private room,90,2,5,2023-06-05,1.76,3,35,5,
7141,820364903659541815,Home in County Dublin · ★4.96 · 1 bedroom · 2 beds · 1 private bath,499023924,Marie And Jim,K67,Fingal,53.46895,-6.28132,Private room,119,1,24,2023-06-10,7.27,3,147,24,
7142,820721344289392543,Home in Dublin · 3 bedrooms · 3 beds · 1 bath,492109525,Martin,D20,South Dublin,53.35056100205529,-6.376666176230263,Entire home/apt,243,1,0,,,6,336,0,
7143,820881472752166962,Rental unit in Dublin 2 · ★4.75 · 1 bedroom · 1 bed · 1 bath,28989519,Marina,D02,Dublin City,53.33271650575275,-6.263811448678047,Entire home/apt,180,1,4,2023-04-04,1.3,1,0,4,
7144,820897475243086703,Rental unit in Dublin · ★4.67 · 1 bedroom · 1 bed · 1 bath,461990007,Sebastian,D04,Dublin City,53.33015449685598,-6.231525936790057,Entire home/apt,116,4,3,2023-04-30,0.86,1,23,3,
7145,821072099253572544,Home in Dublin 14 · ★New · 3 bedrooms · 4 beds · 1.5 baths,43559032,Enda,D14,South Dublin,53.29288544711369,-6.284702168912896,Entire home/apt,200,7,0,,,1,74,0,
7146,821118924934650695,Home in Dublin 16 · 3 bedrooms · 4 beds · 2 baths,351013811,Kerry,D16,Dn Laoghaire-Rathdown,53.284351347846965,-6.24590721954227,Entire home/apt,420,5,0,,,1,1,0,
7147,821457380517807626,Home in Dublin 9 · 1 bedroom · 1 bed · 1 private bath,91281168,Adrian,D09,Dublin City,53.395238752478,-6.243720814717157,Private room,120,2,1,2023-05-21,1.0,1,0,1,
7148,821517459475359460,Condo in Dublin 8 · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,498074184,Theresa,D07,Dublin City,53.3451151887113,-6.280145591233638,Private room,78,4,24,2023-06-08,6.99,1,69,24,
7149,821518420137180497,Place to stay in Dublin 7 · ★5.0 · 1 bedroom · 2 beds · 0 shared baths,464678156,Barbara,D07,Dublin City,53.34709811140896,-6.278308007601996,Private room,84,2,9,2023-05-17,2.57,2,28,9,
7150,821583537789666773,Rental unit in Dublin 8 · 3 bedrooms · 3 beds · 3 baths,369624884,Kevin Dawn And Team,D08,Dublin City,53.33908328639911,-6.284059805316391,Entire home/apt,168,3,0,,,9,39,0,
7151,821583701183593980,Rental unit in Dublin 8 · 1 bedroom · 1 bed · 1 bath,369624884,Kevin Dawn And Team,D08,Dublin City,53.33870694562738,-6.284459705488948,Private room,67,3,0,,,9,60,0,
7152,821649001953378701,Home in Blackrock · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,272688682,Asta,A96,Dn Laoghaire-Rathdown,53.28786,-6.15722,Private room,71,2,17,2023-06-05,4.29,2,139,17,
7153,821873392196705223,Home in Dublin · ★4.90 · 1 bedroom · 1 bed · 1 private bath,210266272,Kouky,D13,Fingal,53.41220181571275,-6.157704747154579,Private room,111,1,21,2023-06-09,7.33,1,74,21,
7154,822213069420023792,Home in Dalkey · 1 bedroom · 1 bed · 1 private bath,46734690,Andria,A96,Dn Laoghaire-Rathdown,53.27278872453712,-6.097135554435151,Private room,300,2,0,,,2,358,0,
7155,822247286025205990,Rental unit in Dublin 8 · ★4.20 · 2 bedrooms · 4 beds · 1 bath,69683252,Niall And Gavin,D08,Dublin City,53.34546,-6.26624,Entire home/apt,253,4,10,2023-05-22,2.52,69,247,10,
7156,822458754006287610,Rental unit in Dublin 8 · ★4.89 · 1 bedroom · 2 beds · 1 bath,138889818,Darren,D08,Dublin City,53.33537967916072,-6.285882077296881,Entire home/apt,126,3,19,2023-06-07,6.55,2,130,19,
7157,823047566865007413,Home in Dublin 13 · 3 bedrooms · 3 beds · 3 baths,66218143,Steven,D13,Fingal,53.39503,-6.12535,Entire home/apt,230,5,0,,,1,0,0,
7158,823071122350434078,Home in Dublin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,500308351,Sharon,D02,Dublin City,53.33303636433781,-6.260578414435639,Entire home/apt,179,2,3,2023-05-31,2.57,1,17,3,
7159,823201441161362730,Home in Dublin · 6 bedrooms · 16 beds · 3.5 baths,500341724,Ray,D06,Dublin City,53.31767246075622,-6.275407560661308,Entire home/apt,1700,30,0,,,1,358,0,
7160,823230401016393297,Rental unit in Dublin 3 · ★3.40 · 1 bedroom · 1 bed · 1.5 baths,500349771,Ademir,D03,Dublin City,53.36342519999999,-6.2423861,Entire home/apt,90,5,5,2023-06-05,3.49,1,294,5,
7161,823737799150679902,Bed and breakfast in Swords · 1 bedroom · 1 bed · 1 private bath,184600996,Gillian,K67,Fingal,53.47895,-6.20106,Private room,120,3,1,2023-04-13,0.51,4,51,1,
7162,823837721673066568,Rental unit in Dublin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,74209560,Diarmuid,D04,Dublin City,53.34187970075106,-6.230149939656258,Entire home/apt,179,14,8,2023-06-05,2.26,11,131,8,
7163,824011483635246108,Rental unit in Dublin 8 · ★4.33 · 2 bedrooms · 2 beds · 1 private bath,94900207,T,D08,Dublin City,53.34067102188473,-6.279716655903295,Private room,40,3,3,2023-06-05,1.03,2,287,3,
7164,824456648039811657,Home in Blanchardstown · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,31884070,Renata,D15,Fingal,53.37929802411967,-6.387023280536109,Private room,94,1,4,2023-05-08,1.76,1,9,4,
7165,824513678661120278,Rental unit in Druid Valley · 2 bedrooms · 2 beds · 1 bath,23655167,Zheer,D18,Dn Laoghaire-Rathdown,53.24821019539367,-6.146264187991619,Entire home/apt,197,14,0,,,1,200,0,
7166,824680343132663756,Rental unit in Dublin 1 · ★3.75 · 1 bedroom · 1 bed · 1 shared bath,455067405,Ana,D01,Dublin City,53.34623948169335,-6.266645003580472,Shared room,27,2,12,2023-06-05,3.24,6,114,12,
7167,824689090720657544,Rental unit in Dublin · 2 bedrooms · 2 beds · 1 bath,189569084,Thomas,D04,Dublin City,53.3140167,-6.228440699999999,Entire home/apt,346,2,1,2023-03-19,0.35,1,88,1,
7168,825188114133937867,Home in Blackrock · 3 bedrooms · 3 beds · 2.5 baths,500723190,Fionnola,A94,Dn Laoghaire-Rathdown,53.28843,-6.21052,Entire home/apt,200,7,0,,,1,248,0,
7169,825245441773765730,Rental unit in Dublin 8 · 1 bedroom · 1 bed · 1 private bath,405715301,Felix,D08,Dublin City,53.3405237252744,-6.269942852915936,Private room,120,2,2,2023-04-30,0.79,1,119,2,
7170,825253882106984761,Rental unit in Royal Canal Park · 1 bedroom · 1 bed · 1 private bath,48407181,Alice,D07,Dublin City,53.37683616652964,-6.311057768762112,Private room,299,2,0,,,1,0,0,
7171,825773851203034055,Home in Rialto · ★4.75 · 3 bedrooms · 4 beds · 1 bath,24417307,Alexander,D08,Dublin City,53.33673762049127,-6.293416148874026,Entire home/apt,513,2,4,2023-05-28,1.9,1,65,4,
7172,825788127545911586,Home in Dublin 8 · ★3.83 · 1 bedroom · 1 bed · 1 shared bath,494256020,Daniela,D08,Dublin City,53.33313779171313,-6.291048370833721,Private room,95,1,6,2023-05-21,2.61,1,77,6,
7173,825812975381452350,Home in Royal Oak · 3 bedrooms · 4 beds · 2 baths,76330188,Pat,D09,Fingal,53.40136032189685,-6.237660849962863,Entire home/apt,60,22,1,2023-04-30,0.71,2,305,1,
7174,825841829625383235,Rental unit in Dublin 1 · ★5.0 · 1 bedroom · 1 bed · 1 private bath,16209605,Marta,D01,Dublin City,53.3525851,-6.2508507,Private room,130,3,8,2023-05-30,2.89,1,5,8,
7175,825900240938407707,Home in Dublin · 1 bedroom · 1 bed · 1 shared bath,48490047,Laurence,D15,Fingal,53.40082,-6.41531,Private room,50,1,2,2023-04-15,0.71,2,81,2,
7176,826074783862510659,Rental unit in Dublin · 3 bedrooms · 6 beds · 2 baths,397900968,Jess,D02,Dublin City,53.34367,-6.24243,Entire home/apt,600,5,0,,,1,363,0,
7177,826131127478234161,Rental unit in Dublin 8 · ★4.89 · 2 bedrooms · 4 beds · 1 bath,37661430,Brohoon & Associates,D08,Dublin City,53.34282161884365,-6.275076557147223,Entire home/apt,350,4,9,2023-05-27,3.21,4,124,9,
7178,826133631525862011,Rental unit in Dublin 1 · 1 bedroom · 1 bed · 2 baths,452343482,Jessica,D01,Dublin City,53.35026376155847,-6.246134932788094,Entire home/apt,1000,2,1,2023-03-12,0.33,1,13,1,
7179,826263784437924264,Home in Lucan · ★4.0 · 2 bedrooms · 1 bed · 1 shared bath,471262466,Chetan,K78,South Dublin,53.34799,-6.42563,Private room,77,2,11,2023-05-29,3.3,3,80,11,
7180,826518567522943460,Rental unit in Dublin · 3 bedrooms · 3 beds · 3 baths,369624884,Kevin Dawn And Team,D01,Dublin City,53.35405423766596,-6.265429237980908,Entire home/apt,188,3,0,,,9,50,0,
7181,826518714240031915,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,369624884,Kevin Dawn And Team,D01,Dublin City,53.355959585658496,-6.265811880902612,Private room,72,3,0,,,9,63,0,
7182,826637286219123511,Rental unit in Dublin 8 · 1 bedroom · 2 beds · 1 bath,69683252,Niall And Gavin,D08,Dublin City,53.34504366005864,-6.266067458128988,Entire home/apt,588,4,1,2023-03-19,0.35,69,0,1,
7183,826640943110907278,Home in Dublin · 5 bedrooms · 7 beds · 3.5 baths,8210990,Emer,D13,Fingal,53.39126,-6.08972,Entire home/apt,891,6,0,,,1,274,0,
7184,826698431116320384,Home in Dublin 8 · ★4.75 · 2 bedrooms · 2 beds · 1 bath,96854605,Ferhat,D08,Dublin City,53.34101648777104,-6.278576464934116,Entire home/apt,400,2,4,2023-04-10,1.41,1,29,4,
7185,826719441053236371,Home in Dublin · ★New · 1 bedroom · 1 bed · 1 shared bath,58806260,Patricia,D08,Dublin City,53.33648383328144,-6.305838865923338,Private room,65,1,1,2023-06-08,1.0,1,73,1,
7186,826729012057126579,Rental unit in Dublin · ★4.75 · 2 bedrooms · 4 beds · 2 baths,368227087,Sean,D09,Dublin City,53.39432647400013,-6.262184876526603,Entire home/apt,268,2,16,2023-06-01,4.62,1,114,16,
7187,826756937524171597,Rental unit in Dublin · ★New · 1 bedroom · 1 bed · 1 bath,246246304,Gagandeep,D24,South Dublin,53.2835567,-6.4245069,Private room,110,1,0,,,1,326,0,
7188,826759856326687875,Guesthouse in Dublin 1 · 1 bedroom · 8 beds · 1 shared bath,465144886,Aidan,D01,Dublin City,53.3487752339544,-6.255237894250214,Private room,153,1,1,2023-05-14,1.0,6,328,1,
7189,826800381728498337,Rental unit in Merrion · ★5.0 · 1 bedroom · 1 bed · 1 bath,501070822,Margaret,D04,Dn Laoghaire-Rathdown,53.312185,-6.204987,Entire home/apt,185,2,3,2023-06-07,1.03,1,333,3,
7190,826834479711230659,Home in Dublin 4 · 2 bedrooms · 3 beds · 2 baths,501037616,David,D04,Dublin City,53.3380985,-6.2351244,Entire home/apt,950,2,2,2023-05-07,0.71,2,46,2,
7191,826847061188123919,Home in Donabate · 1 bedroom · 1 bed · 2.5 baths,16576314,Peter,K36,Fingal,53.48192,-6.1529,Private room,80,1,1,2023-03-20,0.36,1,22,1,
7192,826855266457047304,"Condo in Royal Canal Park, Ashtown · ★4.80 · 3 bedrooms · 2 beds · 2 baths",387679017,Brian,D15,Dublin City,53.37809279673815,-6.314383651556043,Entire home/apt,250,3,10,2023-05-21,3.3,1,13,10,
7193,827237708476149337,Rental unit in Dublin · ★4.75 · 1 bedroom · 3 beds · 1 shared bath,447744378,Federico,D07,Dublin City,53.35842645943695,-6.268994337909497,Shared room,40,3,4,2023-06-02,1.32,2,262,4,
7194,827568660362756942,Home in Dublin · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,102900853,Sree,D24,South Dublin,53.279599697885104,-6.418775313214109,Private room,56,3,6,2023-04-27,1.73,2,8,6,
7195,827573912825078786,Rental unit in Dublin · 1 bedroom · 1 bed · 1 private bath,465762471,Micha,D02,Dublin City,53.34516565576895,-6.2363238664723015,Private room,175,3,0,,,2,0,0,
7196,827578795393324804,Home in Swords · ★5.0 · 1 bedroom · 1 bed · 1 private bath,331809340,Mark,K67,Fingal,53.44115,-6.19786,Private room,111,1,20,2023-06-02,7.14,1,38,20,
7197,827585307381703684,Rental unit in Dublin 8 · 3 bedrooms · 3 beds · 1.5 baths,69683252,Niall And Gavin,D08,Dublin City,53.34341392429546,-6.269077687532194,Entire home/apt,410,1,0,,,69,0,0,
7198,828004635247821456,Rental unit in Dublin 8 · ★4.61 · 1 bedroom · 1 bed · 1 shared bath,74681641,Fernando,D08,Dublin City,53.34654072200254,-6.284718107334769,Private room,58,2,23,2023-06-09,6.51,1,160,23,
7199,828068748431723098,Rental unit in Dublin 1 · ★4.83 · 2 bedrooms · 2 beds · 1 bath,20022949,Katrine,D01,Dublin City,53.349406514432495,-6.265068876682787,Entire home/apt,345,2,6,2023-05-29,2.12,2,32,6,
7200,828142175301614035,Home in Dublin 4 · 3 bedrooms · 3 beds · 1 bath,401553812,James,D04,Dublin City,53.324187027934514,-6.235038481306063,Entire home/apt,1750,2,1,2023-03-19,0.35,1,0,1,
7201,828235099271952257,Guesthouse in Dublin · ★4.89 · 1 bedroom · 1 bed · 1 bath,482199220,Ionela,D15,Fingal,53.42184,-6.38788,Entire home/apt,116,1,19,2023-06-09,5.82,2,37,19,
7202,828339385112618572,Home in Dublin 4 · ★4.53 · 1 bedroom · 1 bed · 1 private bath,501375970,Lorenzo,D04,Dublin City,53.33768696525024,-6.235522680880779,Private room,109,2,15,2023-06-01,5.0,2,17,15,
7203,828390944726142800,Home in Dublin 8 · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,57644,Miles,D08,Dublin City,53.3313777176704,-6.269165672604562,Entire home/apt,321,3,4,2023-06-04,1.43,1,44,4,
7204,828391979518038806,Home in The Coast · 1 bedroom · 1 bed · 1 private bath,55963908,Sofia,D13,Fingal,53.4003753,-6.139391499999999,Private room,80,1,0,,,1,160,0,
7205,828426368786080479,Home in Dublin · 1 bedroom · 1 bed · 1 shared bath,298384156,Ricardo,D12,Dublin City,53.3250544859439,-6.320727227710386,Private room,150,1,0,,,1,102,0,
7206,828683854125450230,Rental unit in Dublin · 1 bedroom · 1 bed · 1 shared bath,501460162,Swamy,D02,Dublin City,53.3458957789314,-6.257518890897485,Private room,450,1,0,,,1,89,0,
7207,828725112176106146,Home in Blackrock · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,4795535,Clare,A94,Dn Laoghaire-Rathdown,53.310266057745686,-6.19969337951474,Private room,149,2,10,2023-06-04,3.7,1,22,10,
7208,828740477820497262,Rental unit in Dublin · ★4.0 · 1 bedroom · 1 bed · 1 bath,33623705,Iryna,D02,Dublin City,53.3453744,-6.2396208,Entire home/apt,457,1,11,2023-04-04,3.08,2,13,11,
7209,828885559080337704,Rental unit in Dublin 1 · 1 bedroom · 1 bed · 1 bath,411948610,Gaël,D01,Dublin City,53.35183656503159,-6.259011438810048,Entire home/apt,550,3,2,2023-04-24,0.7,1,2,2,
7210,828925053646735230,Rental unit in Dublin · ★4.80 · 1 bedroom · 1.5 baths,6972245,Nadya,D14,Dn Laoghaire-Rathdown,53.3050748,-6.264127,Private room,103,2,5,2023-05-21,1.76,1,342,5,
7211,828957005848753016,Rental unit in Portmarnock · ★4.83 · 2 bedrooms · 2 beds · 1.5 baths,82796993,Natasha,K36,Fingal,53.420872710997415,-6.153744533658028,Entire home/apt,299,2,6,2023-06-01,3.1,1,325,6,
7212,829019539628946306,Home in Dublin · ★4.57 · 2 bedrooms · 2 beds · 1.5 baths,81791168,Ray,D18,Dn Laoghaire-Rathdown,53.27858764098712,-6.191942732060031,Entire home/apt,159,3,7,2023-05-31,2.5,1,45,7,
